SnapDate,Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,Sector,SizeGroup,MtTot,MtUtil,MtTotInUtilPerc,Bdroom,Bath,Balcony,Parking,Storage,Pool,PriceUF,UFxMt2,Value,Score,Link
20200725,portal inmobiliario,rm,lo barnechea,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,140TO150,186,146,27.0,3,3,1.0,1,1,1,12300,84.0,2875.0,233,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5422673-la-sierra-balaguer-uda
20200725,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,45,40,12.0,1,1,1.0,0,1,0,3819,95.0,388.0,101,https://www.portalinmobiliario.com/mlc-538114592-departamento-en-venta-de-1-dorm-en-las-condes-_jm
20200725,portal inmobiliario,rm,las condes,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,83,75,11.0,2,2,1.0,1,1,1,6800,91.0,1192.0,175,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5728602-felix-de-amestimartin-de-zamora-uda
20200725,portal inmobiliario,rm,providencia,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,100TO110,122,104,17.0,3,2,1.0,1,1,0,11300,109.0,1862.0,164,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5731686-regimiento-cazadores-1222-uda
20200725,portal inmobiliario,rm,las condes,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,47,47,0.0,1,1,0.0,1,1,1,4756,101.0,505.0,106,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5729589-departamento-en-venta-1-dorm-a-pasos-del-metro-escuela-militar-uda
20200725,portal inmobiliario,rm,las condes,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,140,140,0.0,3,3,0.0,1,1,0,11200,80.0,2555.0,228,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5737012-magdalena-av-apoquindo-uda
20200725,portal inmobiliario,rm,lo prado,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,42,40,5.0,2,1,1.0,1,0,1,2197,55.0,377.0,171,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5736345-sta-petronila-uda
20200725,portal inmobiliario,rm,macul,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,82,82,0.0,3,2,0.0,1,1,1,4050,49.0,1189.0,293,https://www.portalinmobiliario.com/venta/departamento/macul-metropolitana/5736662-av-macul-los-olmos-uda
20200725,portal inmobiliario,rm,san miguel,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,2.0,80TO90,54,54,0.0,3,1,0.0,0,0,1,2448,45.0,540.0,220,https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/5736775-avenida-santa-rosa-5741-uda
20200725,portal inmobiliario,rm,recoleta,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,114,56,104.0,2,2,1.0,1,1,1,3194,57.0,1029.0,322,https://www.portalinmobiliario.com/mlc-538237849-departamento-en-venta-de-2-dorm-en-recoleta-_jm
20200725,portal inmobiliario,rm,vitacura,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,171,140,22.0,4,4,1.0,2,1,1,13600,97.0,3771.0,277,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5731924-monsenor-escriva-de-balaguer-padre-hurtado-uda
20200725,portal inmobiliario,rm,vitacura,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,162,122,33.0,3,3,1.0,1,1,1,12300,101.0,2656.0,215,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5424983-pedro-canisioarcangel-uda
20200725,portal inmobiliario,rm,estacion central,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,LT30,28,28,0.0,1,1,0.0,0,0,0,1742,62.0,133.0,76,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5736911-las-rejas-norte-uda
20200725,portal inmobiliario,rm,estacion central,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,38,35,9.0,1,1,1.0,0,0,1,2000,57.0,208.0,104,https://www.portalinmobiliario.com/mlc-538231853-nicasio-retamales-metro-san-alberto-hurtado-inversionistas-_jm
20200725,portal inmobiliario,rm,quinta normal,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,51,48,6.0,2,1,1.0,1,1,0,2200,46.0,479.0,217,https://www.portalinmobiliario.com/venta/departamento/quinta-normal-metropolitana/5589912-santo-domingo-uda
20200725,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,70,70,0.0,1,1,0.0,1,1,1,4444,63.0,752.0,169,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5734328-se-vende-gran-departamento-de-70mt2-uda
20200725,portal inmobiliario,rm,nunoa,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,78,76,3.0,3,2,1.0,0,1,1,5000,66.0,1152.0,230,https://www.portalinmobiliario.com/mlc-538112149-departamento-en-venta-de-3-dorm-en-nunoa-_jm
20200725,portal inmobiliario,rm,san miguel,2020-07-24,aparment,nueva,-16,entrega inmediata,-16,-16,-16,N,2.0,80TO90,75,48,56.0,2,1,1.0,1,1,1,2548,53.0,646.0,253,https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/7165-edificio-el-llano-nva
20200725,portal inmobiliario,rm,nunoa,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,72,67,7.0,2,2,1.0,1,1,1,5950,89.0,1000.0,168,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5732702-nunoa-nuevos-2-3d-primeros-pisos-con-jardin-uda
20200725,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,140,130,8.0,3,3,1.0,1,1,0,11400,88.0,2512.0,220,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4452733-universidad-de-los-andes-uda
20200725,portal inmobiliario,rm,providencia,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,235,127,85.0,3,3,1.0,1,1,0,10300,81.0,3191.0,309,https://www.portalinmobiliario.com/mlc-537935040-departamento-en-venta-de-3-dorm-en-providencia-_jm
20200725,portal inmobiliario,rm,lo barnechea,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,140TO150,163,143,14.0,3,3,1.0,1,1,1,11990,84.0,2680.0,223,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5425375-la-dehesa-robles-uda
20200725,portal inmobiliario,rm,la reina,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,80TO90,83,73,14.0,3,2,1.0,1,1,1,6850,94.0,1212.0,176,https://www.portalinmobiliario.com/mlc-538231289-hannover-av-ossa-metro-y-mall-plaza-nunoa-_jm
20200725,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,79,76,4.0,3,2,1.0,1,1,0,5050,66.0,1293.0,256,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5610211-vital-apoquindo-blanche-uda
20200725,portal inmobiliario,rm,estacion central,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,48,43,12.0,2,1,1.0,1,1,1,2490,58.0,461.0,185,https://www.portalinmobiliario.com/mlc-538231713-nicasio-retamales-metro-san-alberto-hurtado-inversionistas-_jm
20200725,portal inmobiliario,rm,nunoa,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,80,74,8.0,3,2,1.0,1,1,1,5990,81.0,1260.0,210,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5736133-duble-almeyda-pedro-de-valdivia-uda
20200725,portal inmobiliario,rm,nunoa,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,85,85,0.0,2,2,0.0,0,1,1,6300,74.0,1062.0,168,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5735632-exequiel-fernandez-uda
20200725,portal inmobiliario,rm,lo conchali,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,2.0,80TO90,64,64,0.0,3,2,0.0,1,0,0,2777,43.0,832.0,299,https://www.portalinmobiliario.com/mlc-538234853-av-independencia-metros-vivaceta-y-cardenal-caro-_jm
20200725,portal inmobiliario,rm,vitacura,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,172,139,24.0,4,3,1.0,1,1,0,13900,100.0,3158.0,227,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5734335-las-hualtatas-vitacura-region-metropoli-uda
20200725,portal inmobiliario,rm,las condes,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,75,75,0.0,2,2,0.0,0,1,0,6570,88.0,956.0,145,https://www.portalinmobiliario.com/mlc-538245654-neveria-evaristo-lillo-_jm
20200725,portal inmobiliario,rm,santiago,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,42,42,0.0,2,1,0.0,0,0,0,2558,61.0,378.0,147,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5736815-blanco-garcez-uda
20200725,portal inmobiliario,rm,estacion central,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,LT30,23,23,0.0,1,1,0.0,0,0,0,1497,65.0,109.0,72,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5736970-buzo-sobenes-uda
20200725,portal inmobiliario,rm,nunoa,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,50,50,0.0,1,1,0.0,1,1,1,3750,75.0,500.0,133,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5730234-irarrazaval-5150-piso-19-conectividad-remodelado-luminoso-uda
20200725,portal inmobiliario,rm,santiago,2020-07-21,aparment,usada,-16,disponible,-16,75000,-16,N,4.0,80TO90,46,42,10.0,2,1,1.0,1,0,0,3100,74.0,479.0,154,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5729050-avenida-santa-rosa-365-uda
20200725,portal inmobiliario,rm,providencia,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO120,117,117,0.0,2,2,0.0,0,0,0,6423,55.0,1374.0,213,https://www.portalinmobiliario.com/mlc-538160818-av-francisco-bilbao-tobalaba-metro-fco-bilbao-_jm
20200725,portal inmobiliario,rm,estacion central,2020-07-21,aparment,usada,-16,disponible,-16,25000,-16,N,1.0,LT30,19,19,0.0,1,1,0.0,1,0,0,1420,75.0,118.0,83,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5729523-metro-san-alberto-hurtado-general-velasquez-uda
20200725,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,159,139,14.0,4,3,1.0,1,1,0,12750,92.0,3050.0,239,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5727721-gertrudis-echenique-200-uda
20200725,portal inmobiliario,rm,santiago,2020-07-22,aparment,usada,5,Done,-16,-16,-16,N,4.0,80TO90,36,36,0.0,1,1,0.0,0,0,0,1770,49.0,252.0,142,https://www.portalinmobiliario.com/mlc-537930596-mario-kreutzberger-1520-santiago-chile-_jm
20200725,portal inmobiliario,rm,penalolen,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,110TO120,140,120,17.0,3,2,1.0,1,1,1,9700,81.0,1920.0,197,https://www.portalinmobiliario.com/mlc-538236204-av-hacienda-macul-av-quilin-metro-quilin-_jm
20200725,portal inmobiliario,rm,la florida,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,59,53,11.0,2,2,1.0,1,0,1,3125,59.0,664.0,212,https://www.portalinmobiliario.com/mlc-537966165-froilan-lagos-sepulveda-1500-la-florida-chile-_jm
20200725,portal inmobiliario,rm,nunoa,2020-07-24,aparment,usada,-16,disponible,-16,85000,-16,N,4.0,80TO90,69,63,10.0,2,2,1.0,1,1,0,4250,67.0,915.0,215,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5737353-av-pedro-de-valdivia-jose-domingo-canas-metro-l3-y-l6-uda
20200725,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,44,42,5.0,1,1,1.0,1,1,1,4200,100.0,481.0,114,https://www.portalinmobiliario.com/mlc-538111239-departamento-en-venta-de-1-dorm-en-las-condes-_jm
20200725,portal inmobiliario,rm,lo barnechea,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,80TO90,64,64,0.0,3,2,0.0,1,1,0,9000,141.0,944.0,104,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5735380-valle-nevado-edificio-el-plomo-region-uda
20200725,portal inmobiliario,rm,nunoa,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,90TO100,104,94,11.0,3,2,1.0,2,1,0,7100,76.0,1715.0,241,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5736189-ricardo-lyon-hernan-cortes-uda
20200725,portal inmobiliario,rm,vitacura,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,140TO150,155,145,7.0,3,3,1.0,1,1,1,10800,74.0,2868.0,265,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5424968-luis-carrera-uda
20200725,portal inmobiliario,rm,providencia,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,170TO180,176,176,0.0,4,4,0.0,0,0,0,9680,55.0,3476.0,359,https://www.portalinmobiliario.com/mlc-538136728-eliodoro-yanez-metro-salvador-_jm
20200725,portal inmobiliario,rm,macul,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,48,46,4.0,2,2,1.0,1,1,1,2900,63.0,608.0,209,https://www.portalinmobiliario.com/venta/departamento/macul-metropolitana/5737780-oportunidad-dpto-en-venta-macul-uda
20200725,portal inmobiliario,rm,las condes,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,88,83,6.0,2,2,1.0,1,1,1,7500,90.0,1296.0,172,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5737681-escandinavia-los-militares-uda
20200725,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,70,70,0.0,2,2,0.0,1,1,0,5400,77.0,997.0,184,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5727830-colonvespucio-uda
20200725,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,92,85,8.0,3,2,1.0,2,1,1,7990,94.0,1646.0,206,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5506287-los-militares-manquehue-uda
20200725,portal inmobiliario,rm,santiago,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,Y,4.0,80TO90,35,35,0.0,1,1,0.0,0,0,0,2145,61.0,245.0,114,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5732394-departamento-de-inversion-en-santiago-centro-uda
20200725,portal inmobiliario,rm,estacion central,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,LT30,28,28,0.0,1,1,0.0,0,0,0,1799,64.0,133.0,73,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5736914-las-rejas-norte-uda
20200725,portal inmobiliario,rm,nunoa,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,44,40,10.0,1,1,1.0,1,1,1,3462,87.0,436.0,125,https://www.portalinmobiliario.com/mlc-538257923-departamento-en-venta-de-1-dorm-en-nunoa-_jm
20200725,portal inmobiliario,rm,lo barnechea,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,2HTO250,266,228,17.0,5,5,1.0,2,1,1,19499,86.0,6627.0,339,https://www.portalinmobiliario.com/mlc-537963053-el-huinganalpie-andino-_jm
20200725,portal inmobiliario,rm,las condes,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,162,132,23.0,3,3,1.0,2,1,1,14500,110.0,2988.0,206,https://www.portalinmobiliario.com/mlc-538134330-apumanque-metro-manquehue-_jm
20200725,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,159,139,14.0,4,3,1.0,1,1,0,12750,92.0,3050.0,239,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5733507-gertrudis-echenique-234-uda
20200725,portal inmobiliario,rm,vitacura,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,170TO180,285,175,63.0,3,3,1.0,3,1,0,19000,109.0,4763.0,250,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5731693-penthouse-jardin-del-este-uda
20200725,portal inmobiliario,rm,las condes,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,190TO2H,210,195,8.0,3,3,1.0,1,1,1,15000,77.0,3869.0,257,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5731294-noruega-bergen-uda
20200725,portal inmobiliario,rm,providencia,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,100,100,0.0,3,2,0.0,1,1,0,6423,64.0,1625.0,252,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5591004-maravillosa-vista-av-santa-maria-uda
20200725,portal inmobiliario,rm,las condes,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,75,70,7.0,3,2,1.0,0,1,0,5500,79.0,1098.0,199,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5728782-americo-vespucio-norte-777-parque-arauc-uda
20200725,portal inmobiliario,rm,vitacura,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,170,140,21.0,4,4,1.0,1,1,1,13000,93.0,3534.0,271,https://www.portalinmobiliario.com/mlc-538113455-departamento-en-venta-de-4-dorm-en-vitacura-_jm
20200725,portal inmobiliario,rm,providencia,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,Y,5.0,LT30,30,30,0.0,1,1,0.0,1,1,0,3490,116.0,307.0,87,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5730962-carmen-silva-con-los-leones-uda
20200725,portal inmobiliario,rm,lo barnechea,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,140TO150,169,149,13.0,4,4,1.0,0,0,0,11400,77.0,2943.0,258,https://www.portalinmobiliario.com/mlc-538114447-departamento-en-venta-de-4-dorm-en-lo-barnechea-_jm
20200725,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,158,140,13.0,4,4,1.0,1,1,1,12600,90.0,3422.0,271,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4714274-av-la-plaza-uda
20200725,portal inmobiliario,rm,las condes,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,180TO190,200,185,8.0,3,3,1.0,2,1,0,13900,75.0,3867.0,278,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5729605-departamento-en-venta-3-dorm-dorm-de-servicio-brasilia-nuestra-sra-del-rosario-uda
20200725,portal inmobiliario,rm,las condes,2020-07-25,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,62,54,15.0,2,2,1.0,1,1,0,6100,113.0,843.0,138,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5428706-la-oracion-av-las-condes-uda
20200725,portal inmobiliario,rm,estacion central,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,33,31,6.0,1,1,1.0,0,0,0,2055,66.0,166.0,80,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5736811-general-amengual-uda
20200725,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,LT30,34,29,17.0,1,1,1.0,0,0,1,4409,152.0,271.0,61,https://www.portalinmobiliario.com/mlc-538114933-departamento-en-venta-de-1-dorm-en-las-condes-_jm
20200725,portal inmobiliario,rm,las condes,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,150TO160,160,158,1.0,4,4,1.0,0,0,0,12767,81.0,3215.0,251,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5736436-la-macarena-uda
20200725,portal inmobiliario,rm,san miguel,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,31,31,0.0,1,1,0.0,0,0,1,2082,67.0,186.0,89,https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/5736809-av-carlos-valdovinos-uda
20200725,portal inmobiliario,rm,las condes,2020-07-24,aparment,usada,-16,disponible,-16,-16,302,N,5.0,120TO130,140,130,8.0,3,3,1.0,2,1,0,11390,88.0,2713.0,238,https://www.portalinmobiliario.com/mlc-538254680-augusto-leguia-norte-250-las-condes-chile-_jm
20200725,portal inmobiliario,rm,vitacura,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO120,281,117,140.0,3,4,1.0,1,1,0,20895,179.0,3788.0,181,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5732713-vitacura-nuevos-123-d-uda
20200725,portal inmobiliario,rm,las condes,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,Y,5.0,130TO140,339,139,144.0,3,3,1.0,0,0,0,21969,158.0,3558.0,161,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4739863-departamento-con-espectacular-vista-en-san-carlos-de-apoquindo-uda
20200725,portal inmobiliario,rm,santiago,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,52,48,8.0,2,2,1.0,1,1,0,3163,66.0,694.0,219,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5736083-san-martin-compania-uda
20200725,portal inmobiliario,rm,providencia,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,5.0,80TO90,80,66,21.0,1,1,1.0,1,1,0,6700,102.0,769.0,114,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5737602-departamento-nuevo-el-vergel-los-leones-se-vende-departamento-exclusivo-de-lujo-edificio-nuevo-uda
20200725,portal inmobiliario,rm,santiago,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,86,79,9.0,3,2,1.0,1,1,0,8500,108.0,1308.0,153,https://www.portalinmobiliario.com/mlc-537981368-departamento-en-venta-metro-tobalaba-_jm
20200725,portal inmobiliario,rm,providencia,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,Y,5.0,80TO90,58,58,0.0,2,2,0.0,1,1,1,5000,86.0,855.0,171,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5729574-venta-departamento-2-dorm-2-banos-nuenva-providencia-diego-de-velazquez-uda
20200725,portal inmobiliario,rm,lo barnechea,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,120TO130,136,126,8.0,4,4,1.0,0,1,1,10150,81.0,2632.0,259,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/4617440-av-las-condes-cantagallo-uda
20200725,portal inmobiliario,rm,santiago,2020-07-24,aparment,usada,-16,disponible,-16,50000,-16,N,4.0,80TO90,57,55,4.0,2,2,1.0,1,0,1,2900,53.0,753.0,259,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5736106-lord-cochrane-tarapaca-uda
