Unnamed: 0,PriceUnit,Price,item,link,fld0,fld1,fld2,fld3,fld4,fld5,Description,PropertyState,PublishedDate,Title,Section,Models
9993,UF,9.550,UF 9.550,https://www.portalinmobiliario.com/MLC-538998492-departamento-en-venta-de-3-dormitorios-en-providencia-_JM#position=13&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
98 m²","Superficie útil
87.88 m²","Dormitorios
3","Ambientes
3","Baños
3",,"Descripción
ONE PROPIEDADES, SERVICIO DE CORRETAJE ONLINE VENDE Y ARRIENDA DEPARTAMENTOS NUEVOS A ESTRENAR.

Precioso departamento a estrenar con inmejorable conectividad en la comuna de Providencia.
Edificios de 12 pisos con una arquitectura de vanguardia que se incorpora con inteligencia al entorno urbano.
Departamentos cuentan con cocina interrada, full eléctrica, equipada con encimera, horno, campana, refrigerador y microondas. Luminoso living con salida a terraza con vista despejada.
Dormitorio principal en suite con walk in closet. Dos dormitorios de buen tamaño y un baño completo.

El departamento cuenta con fotolaminado en hall, dormitorios, y living comedor. En loggia piso de porcelanato gres. Ventanas termopanel de pvc folio madera, barandas de cristal en terrazas, calefacción por piso radiante y lavamanos sobrepuesto en baño principal.

Equipamiento comunitario: salones multiusos. Sistemas de seguridad con acceso controlado por conserjería 24 x7, portón automático en estacionamientos
Metraje
Útil: 87,88m2
Terraza: 10,14 m2 S
Total: 98,02
*Metraje proporcionado por el dueño.",Propiedades usadas,30-07-2020,"Plaza La Alcaldesa - Los Leones - Depto. Nuevo, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
9994,UF,8.450,UF 8.450,https://www.portalinmobiliario.com/MLC-538998484-departamento-en-venta-de-3-dormitorios-en-providencia-_JM#position=14&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
100 m²","Superficie útil
91 m²","Dormitorios
3","Ambientes
3","Baños
2",,"Descripción
COD. 1430
Cómodo departamento en sector residencial de Providencia, con buena conectividad. Cercano a Colegios, plazas y comercio.
Su hall de distribución divide los ambientes para una total independencia.
De costado izquierdo tenemos una amplia suite principal con closets y una terraza privada.
Una mampara divide el ambiente de living comedor en L con terraza cerrada. La cocina se encuentra totalmente amueblada y equipada con horno, encimera, campana y con salida a loggia de gran tamaño con espacio para comedor de diario.
De costado derecho encontramos los otros dos dormitorios, uno de ellos con walk in closet y terraza privada y el otro con closets de muro compartiendo un baño.
Un Estacionamiento, Bodega, calefacción central
Los espacios comunes cuentan con piscina, gimnasio, sala de eventos, estacionamientos de visita y control de acceso las 24 horas.

Gastos Comunes $180.000 aprox. ( Incluye agua caliente)
Año de construcción: 2004
Contribuciones: $160.000 aprox.

* Metraje presentado es aproximado y suministrado por el propietario.",Propiedades usadas,30-07-2020,"Holanda / Eliodoro Yañez, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
9995,UF,9.490,UF 9.490,https://www.portalinmobiliario.com/MLC-538998425-departamento-en-venta-de-3-dormitorios-en-providencia-_JM#position=15&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
135 m²","Superficie útil
120 m²","Dormitorios
3","Ambientes
3","Baños
3",,"Descripción
COD 1353.
Para ver el VIDEO TOUR de esta propiedad copia y pega el siguiente link en tu navegador: https://www.youtube.com/watch?v=xyM7Sn4nT_c

Departamento con excelente distribución en edificio nuevo con jardines y muy buenas áreas comunes con excelente ubicación, cercano a metro Inés de Suárez, supermercados y servicios.

Nos recibe un amplio hall de entrada que lleva a living y comedor, con salida a terraza con vista norte.
Baño de visita y closet /despensa en la entrada.

Amplia cocina con encimera eléctrica, horno y campana, mesones con cubiertas de granito y logia interior.

Sector dormitorios:
Dos habitaciones que comparten un baño.
Gran suite principal con salida a terraza. Closet + walk-in closet y baño. Posibilidades de ampliar el dormitorio integrando la terraza.
Sala de estar que puede ser convertida en cuarto dormitorio.

Dos estacionamientos en tandem y una bodega.

Ventanas de termopanel. Malla de seguridad en todo el departamento y calefacción por radiadores.
Acceso controlado y seguridad 24 horas.
Piscina, gran sala múltiple, juegos para niños, gimnasio y sauna.

*El metraje publicado es aproximado y entregado por el propietario.",Propiedades usadas,30-07-2020,"Parque Inés De Suárez / Manuel Montt, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
9996,UF,10.850,UF 10.850,https://www.portalinmobiliario.com/MLC-538998430-departamento-en-venta-de-3-dormitorios-en-providencia-_JM#position=16&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
132 m²","Superficie útil
108 m²","Dormitorios
3","Ambientes
3","Baños
2",,"Descripción
ONE PROPIEDADES CORRETAJE ONLINE VENDE luminoso departamento remodelado, ubicado en sector privilegiado de Providencia , junto a la Plaza Rio de Janeiro.Cercano a Metros Bilbao y Colón.
A pasos de colegios, supermercados, restaurants, etc. Excelente conectividad y cercano al metro.

Al ingresar encontramos el hall del entrada el que se conecta con amplios living y comedor con salida directa a un amplio balcón protegido con maya de seguridad en su totalidad.

Hacia el otro lado del hall se encuentra la cocina totalmente equipada, la cual cuenta con comedor diario y logia.

Baño de visitas.
Sala de estar .
La habitación principal es en suite y posee Walk in closet. Tiene salida a un segundo balcón .

Luego encontramos otras dos habitaciones.
2 estacionamientos y 1 bodega.
El edificio cuenta con piscina para adultos y otra para niños ( climatizadas ), gimnasio, sala de eventos, sector de juegos para niños y amplias áreas verdes Lavanderia, bicicletero, y numerosos estacionamientos de visitas. Tiene acceso controlado, circuito cerrado de tv y citófonos.
* el metraje es aproximado y suministrado por el propietario.

PROPIEDAD VACIA.",...,30-07-2020,"Plaza Rio De Janeiro. Colegio San Ignacio., Metro Bilbao, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Metro Bilbao
Compartir
Imprimir PDF",
9997,UF,5.400,UF 5.400,https://www.portalinmobiliario.com/MLC-538998321-departamento-en-venta-de-2-dorm-en-providencia-_JM#position=17&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
47 m²","Superficie útil
47 m²","Dormitorios
2","Ambientes
2","Baños
2",,"Descripción
Cod 832

Para ver el VIDEO TOUR copia y pega el siguiente link en tu navegador: https://www.youtube.com/watch?v=QiseU7CQamw&feature=youtu.be


ONE PROPIEDADES ONLINE VENDE O ARRIENDA

Departamento año 2017 en piso alto. Con muy buena conectividad, cercano a metro Inés de Suárez y con acceso directo a ciclo vía. Orientación Sur con hermosa vista despejada.
2 dormitorios 2 baños. Dormitorio principal en suite.
Segundo baño independiente de dormitorios y con espacio para lavadora
Living comedor con cocina americana totalmente equipada, con encimera eléctrica, horno eléctrico, y campana.
Piso porcelanato, ventanas con termo panel.
Estacionamiento y bodega.

Características Generales:

Áreas comunes: Piscina, áreas verdes, juegos para niños, sala de eventos y sala de cine.
Acceso controlado, conserje las 24 horas del día.
Gastos comunes $80.000 aproximadamente
No se aceptan mascotas ( solo aplica para arriendo)
Nota: el metraje es aproximado y entregado por el propietario.",...,30-07-2020,"Ricardo Lyon / Las Violetas, Los Leones, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Los Leones
Compartir
Imprimir PDF",
9998,UF,10.500,UF 10.500,https://www.portalinmobiliario.com/MLC-538997923-departamento-en-venta-de-3-dorm-en-providencia-_JM#position=18&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
116 m²","Superficie útil
96 m²","Dormitorios
3","Ambientes
3","Baños
2",,"Descripción
Moderno, Amplio y Luminoso Departamento Ubicado en el Corazón de la Comuna de Providencia cercano a Comercios, Restaurantes, Cafés, Colegios, Universidades, Supermercados, a Pasos de la Estación del Metro Manuel Montt, Excelente Conectividad.
Departamento Cuenta con Hall de Entrada, Amplio Living Comedor con Salida a Terraza con Vista Despejada, Cocina Totalmente Integrada, Concepto Abierto, Amoblada y Equipada, Pasillo Divisor que Invita a 3 Dormitorios Principal en Suite más Walking Closets, Baño con Luz Natural y Salida a Terraza, Otros 2 Dormitorios de Excelente Tamaño mas Espaciosos Closets, Uno de los Dormitorios con salida a Terraza, Baño de Visitas. Departamento Cuenta con Quincho Exclusivo en Azotea con Vista Panorámica de 40 Mts2, 2 Estacionamientos en Tandem y Bodega.
Edificio Cuenta con Seguridad 24/7, Circuito Cerrado de Tv, Portón Eléctrico, Estacionamientos de Visitas, Bicicleteros, Piscina, Sala de Eventos, Sala de Juegos para Niños, Gimnasio, Quincho y Lindas Areas Verdes.
Metros son Proporcionados por el Dueño ...
¡¡¡ No Deje de Visitar !!!",...,30-07-2020,"Dr. Manuel Barros Borgoño, Manuel Montt, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Manuel Montt
Compartir
Imprimir PDF",
9999,UF,5.400,UF 5.400,https://www.portalinmobiliario.com/MLC-538996900-departamento-en-venta-de-2-dorm-en-providencia-_JM#position=19&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
52 m²","Superficie útil
48 m²","Dormitorios
2","Ambientes
2","Baños
2",,"Descripción
REMODELADO E INTERACTIVO!!
2 Dormitorios - 2 Baños - Estacionamiento - Bodega.
Departamento emplazado en zona atractiva completamente residencial cerca de todo, café, restaurantes, centros comerciales, entidades financieras.
Existen diversas alternativas para movilizarse, líneas del metro Los Leones, transporte público y ciclovías.

Su estructura interior realza la Luminosidad, comodidad y finas terminaciones. Hall de entrada acogedor Living comedor con salida a grata terraza que abarca todo el departamento.
Cocina americana ideal para interactuar con familia y amigos. amoblada y equipada con encimera, horno, FDB, full eléctrico, conexión a lavadora.
Pasillo divisor a dormitorios, baño de visitas, principal en suite, segundo dormitorio buena capacidad, Closet. Termopanel, Piso Flotante, Año 1981, Bicicletero, Circuito cerrado de tv, Citófono, Estacionamiento de visitas.
Llegar y Habitar!!",...,30-07-2020,"Suecia - Carmen Sylva - Oportunidad!!, Los Leones, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Los Leones
Compartir
Imprimir PDF",
10000,UF,8.900,UF 8.900,https://www.portalinmobiliario.com/MLC-538996846-departamento-en-venta-de-2-dorm-en-providencia-_JM#position=20&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
102 m²","Superficie útil
88 m²","Dormitorios
2","Ambientes
2","Baños
2",,"Descripción
Amplio y Luminosos Departamento Ubicado en un sector residencial de la comuna de Providencia a pasos de Comercios, Restaurantes, Cafés, Colegios, Universidades, Supermercados, Plaza Las Lilas, Estación del Metro Inés de Suaréz, Excelente Conectividad.
Departamento Moderno del año 2017, Cuenta con Hall de Entrada, Amplio Living Comedor con Salida a Gran Terraza de 14 Mts2, Cocina Independiente, Amoblada y Equipada mas Logia Cerrada con Lavadero. Pasillo Divisor que Invita a 2 Amplios Dormitorios Principal en Suite con Baño con Luz Natural mas Walking Closets y Espaciosos Closets adicionales, segundo dormitorio de Excelente Tamaño mas Espaciosos Closets, Baño de Visitas, 2 Estacionamientos en Tandem y Amplia Bodega.
Edificio Cuenta con Seguridad 24/7, Circuito Cerrado de TV, Portón Eléctrico, Estacionamientos de Visitas, Sala de Eventos, Piscina, Quincho, Gimnasio, Sala de Cines y Lindas Áreas Verdes.
Metros son Proporcionados por el Dueño ...
¡¡ No Deje de Visitar !!",...,30-07-2020,"Ricardo Lyon / Las Violetas, Los Leones, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Los Leones
Compartir
Imprimir PDF",
10001,$,170.400.000,$ 170.400.000,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5746972-almirante-riveros-vicuna-mackenna-uda#position=21&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
102 m²","Superficie útil
102 m²","Dormitorios
3","Baños
2",,,"Descripción
PROPIEDADES NV VENDE
Hermoso departamento orientación sur, todo remodelado, parque vitrificado, tres dormitorios amplios y ventanas de tamaño acorde al espacio. Orientación de espacios interiores norte y poniente a patio de luz. Dos baños remodelados con ventilación natural, uno completo con tina, el otro con espacio para ducha.
Estar, comedor y cocina integrados, el equipamiento de la cocina es con tecnología de punta.
Gasto común: $16.000
No paga contribuciones.
Metros cuadrados: 102
No tiene bodega ni estacionamiento
Año: década del 50
Valor: 170.400.000
Ejecutiva: Alejandra Torres Teléfono +569 90331946",...,30-07-2020,"Almirante Riveros / Vicuña. Mackenna, Barrio Italia, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Barrio Italia
Compartir
Imprimir PDF",
10002,UF,8.200,UF 8.200,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/4814251-av-los-leones-suecia-uda#position=22&type=item&tracking_id=883f7db3-5759-4db3-a5d9-d4525597e8e3,"Superficie total
121 m²","Superficie útil
117 m²","Dormitorios
4","Baños
3",,,"Descripción
Alejandro Jaime V. Y Asociados vende amplio departamento de 120 mts2 totales. 4 dormitorios, 3 baños. 2 estacionamientos y bodega. Orientación principalmente norte. Walking closet, cocina tradicional, logia. Termopanel de la mejor calidad en todas las ventanas. Calefacción por caldera y radiadores. Gastos comunes de $120.000 aprox. Excelente ubicación. Contactar al 2 2730 4000.",...,30-07-2020,"Av. Los Leones / Suecia, Campus Oriente, Providencia","Volver al listado
...
...
...
...
Providencia
Campus Oriente
Compartir
Imprimir PDF",
